pna_frequency_axis,pna_power,pna_tr1_linear_magnitude,pna_tr1_magnitude,pna_tr1_phase,pna_tr1_unwrapped_phase
3676180000.0,-30.0,0.46155956387519836,-6.715445041656494,-28.28559684753418,-388.2856140136719
3676220000.0,-30.0,0.46698981523513794,-6.613851547241211,-29.15150260925293,-389.1514892578125
3676260000.0,-30.0,0.46794092655181885,-6.596179485321045,-28.97514533996582,-388.97515869140625
3676300000.0,-30.0,0.47035935521125793,-6.551403999328613,-28.901710510253906,-388.9017028808594
3676340000.0,-30.0,0.47417908906936646,-6.481152057647705,-29.602310180664062,-389.6023254394531
3676380000.0,-30.0,0.4804220199584961,-6.367541790008545,-29.810829162597656,-389.8108215332031
3676420000.0,-30.0,0.4839826822280884,-6.303403377532959,-30.5341796875,-390.5341796875
3676460000.0,-30.0,0.4871196150779724,-6.247288227081299,-30.012405395507812,-390.0124206542969
3676500000.0,-30.0,0.4851883351802826,-6.281793117523193,-29.898815155029297,-389.8988037109375
3676540000.0,-30.0,0.4876043498516083,-6.238648414611816,-30.30794334411621,-390.30792236328125
3676580000.0,-30.0,0.48979321122169495,-6.199744701385498,-30.606538772583008,-390.6065673828125
3676620000.0,-30.0,0.499085932970047,-6.036493301391602,-31.046518325805664,-391.0465393066406
3676660000.0,-30.0,0.4998325705528259,-6.0235090255737305,-31.26540184020996,-391.265380859375
3676700000.0,-30.0,0.4993332624435425,-6.032190322875977,-30.976863861083984,-390.97686767578125
3676740000.0,-30.0,0.5041768550872803,-5.948341369628906,-31.912843704223633,-391.912841796875
3676780000.0,-30.0,0.5075778961181641,-5.889945983886719,-32.410186767578125,-392.4101867675781
3676820000.0,-30.0,0.5144874453544617,-5.772504806518555,-32.73717498779297,-392.7371826171875
3676860000.0,-30.0,0.5172774195671082,-5.725529670715332,-32.62770462036133,-392.6277160644531
3676900000.0,-30.0,0.5235401391983032,-5.620999813079834,-33.35289764404297,-393.3528747558594
3676940000.0,-30.0,0.5267462134361267,-5.567971706390381,-34.15560531616211,-394.1556091308594
3676980000.0,-30.0,0.534212052822113,-5.44572639465332,-34.577667236328125,-394.5776672363281
3677020000.0,-30.0,0.540014386177063,-5.351893901824951,-34.96833038330078,-394.9683532714844
3677060000.0,-30.0,0.5393367409706116,-5.362799644470215,-35.40060043334961,-395.4006042480469
3677100000.0,-30.0,0.5411661863327026,-5.333386421203613,-35.397159576416016,-395.39715576171875
3677140000.0,-30.0,0.5461201071739197,-5.254236698150635,-36.1297721862793,-396.1297607421875
3677180000.0,-30.0,0.5503969192504883,-5.186479568481445,-36.48516082763672,-396.48516845703125
3677220000.0,-30.0,0.5539554357528687,-5.130504131317139,-36.92661666870117,-396.9266052246094
3677260000.0,-30.0,0.5633126497268677,-4.985010147094727,-37.497371673583984,-397.49737548828125
3677300000.0,-30.0,0.5581408143043518,-5.06512451171875,-36.99974060058594,-396.999755859375
3677340000.0,-30.0,0.5641271471977234,-4.97245979309082,-37.57699203491211,-397.5769958496094
3677380000.0,-30.0,0.5667727589607239,-4.931820392608643,-37.7781982421875,-397.7781982421875
3677420000.0,-30.0,0.5681639313697815,-4.910527229309082,-38.13630294799805,-398.1363220214844
3677460000.0,-30.0,0.5689631104469299,-4.898317813873291,-38.69111251831055,-398.6911315917969
3677500000.0,-30.0,0.5760300755500793,-4.7910966873168945,-38.97921371459961,-398.9792175292969
3677540000.0,-30.0,0.5809836983680725,-4.716721057891846,-39.205020904541016,-399.20501708984375
3677580000.0,-30.0,0.5803112983703613,-4.726779937744141,-39.568485260009766,-399.5685119628906
3677620000.0,-30.0,0.5897544622421265,-4.586575031280518,-40.3092041015625,-400.3092041015625
3677660000.0,-30.0,0.5942631363868713,-4.520424842834473,-40.0767936706543,-400.0768127441406
3677700000.0,-30.0,0.5971453189849854,-4.478399276733398,-40.7027702331543,-400.7027587890625
3677740000.0,-30.0,0.604204535484314,-4.3763203620910645,-41.55145263671875,-401.55145263671875
3677780000.0,-30.0,0.6041239500045776,-4.377479076385498,-42.019535064697266,-402.01953125
3677820000.0,-30.0,0.6099787354469299,-4.293705940246582,-42.81153869628906,-402.8115539550781
3677860000.0,-30.0,0.6162334084510803,-4.205094814300537,-43.06758499145508,-403.06756591796875
3677900000.0,-30.0,0.6187072396278381,-4.170295715332031,-43.79303741455078,-403.7930603027344
3677940000.0,-30.0,0.6222866177558899,-4.1201910972595215,-44.022464752197266,-404.0224609375
3677980000.0,-30.0,0.624180257320404,-4.093799591064453,-44.387393951416016,-404.38739013671875
3678020000.0,-30.0,0.6293758749961853,-4.021798610687256,-44.866634368896484,-404.86663818359375
3678060000.0,-30.0,0.6304366588592529,-4.007171630859375,-45.40721130371094,-405.4072265625
3678100000.0,-30.0,0.6366935968399048,-3.9213907718658447,-46.10276412963867,-406.102783203125
3678140000.0,-30.0,0.6433035731315613,-3.8316802978515625,-45.99102020263672,-405.99102783203125
3678180000.0,-30.0,0.6425381302833557,-3.8420217037200928,-46.09318161010742,-406.09320068359375
3678220000.0,-30.0,0.6474149823188782,-3.7763454914093018,-46.68797302246094,-406.68798828125
3678260000.0,-30.0,0.6490597724914551,-3.754305839538574,-46.948768615722656,-406.9487609863281
3678300000.0,-30.0,0.6555939316749573,-3.667301893234253,-47.55980682373047,-407.559814453125
3678340000.0,-30.0,0.6576557755470276,-3.6400275230407715,-48.04705810546875,-408.04705810546875
3678380000.0,-30.0,0.6586884260177612,-3.626398801803589,-48.29957962036133,-408.2995910644531
3678420000.0,-30.0,0.6612265706062317,-3.592994451522827,-48.967960357666016,-408.96795654296875
3678460000.0,-30.0,0.6699546575546265,-3.4790923595428467,-49.36418914794922,-409.36419677734375
3678500000.0,-30.0,0.669982373714447,-3.4787323474884033,-49.75346755981445,-409.7534484863281
3678540000.0,-30.0,0.6798769235610962,-3.351393461227417,-50.47574234008789,-410.4757385253906
3678580000.0,-30.0,0.6845352649688721,-3.2920827865600586,-51.03042984008789,-411.0304260253906
3678620000.0,-30.0,0.6888507604598999,-3.237497329711914,-52.0166130065918,-412.0166320800781
3678660000.0,-30.0,0.6944867968559265,-3.166720151901245,-52.28248596191406,-412.282470703125
3678700000.0,-30.0,0.6958823204040527,-3.1492838859558105,-52.65493392944336,-412.6549377441406
3678740000.0,-30.0,0.696408748626709,-3.1427159309387207,-52.81298065185547,-412.8129577636719
3678780000.0,-30.0,0.7040008306503296,-3.048536777496338,-53.569923400878906,-413.5699157714844
3678820000.0,-30.0,0.7047917246818542,-3.0387842655181885,-54.111141204833984,-414.11114501953125
3678860000.0,-30.0,0.7125157117843628,-2.944110631942749,-54.53801345825195,-414.5379943847656
3678900000.0,-30.0,0.7156861424446106,-2.905547618865967,-55.02817153930664,-415.0281677246094
3678940000.0,-30.0,0.7194562554359436,-2.859912395477295,-55.49767303466797,-415.4976806640625
3678980000.0,-30.0,0.7229077816009521,-2.8183422088623047,-55.62470245361328,-415.6247253417969
3679020000.0,-30.0,0.7257431745529175,-2.7843410968780518,-55.8178825378418,-415.81787109375
3679060000.0,-30.0,0.7303399443626404,-2.729499101638794,-56.741119384765625,-416.7411193847656
3679100000.0,-30.0,0.7341320514678955,-2.684516429901123,-57.03909683227539,-417.03912353515625
3679140000.0,-30.0,0.7340301275253296,-2.685722589492798,-57.78984069824219,-417.7898254394531
3679180000.0,-30.0,0.7404696941375732,-2.609854221343994,-58.088523864746094,-418.0885314941406
3679220000.0,-30.0,0.742026686668396,-2.5916097164154053,-58.63356018066406,-418.633544921875
3679260000.0,-30.0,0.7472068667411804,-2.5311825275421143,-59.08497619628906,-419.0849609375
3679300000.0,-30.0,0.751485288143158,-2.4815900325775146,-59.754764556884766,-419.7547607421875
3679340000.0,-30.0,0.7548437118530273,-2.442858934402466,-59.77849197387695,-419.7784729003906
3679380000.0,-30.0,0.7593229413032532,-2.3914694786071777,-60.731910705566406,-420.73193359375
3679420000.0,-30.0,0.7645975351333618,-2.3313417434692383,-61.53133010864258,-421.5313415527344
3679460000.0,-30.0,0.768147349357605,-2.2911088466644287,-62.150875091552734,-422.15087890625
3679500000.0,-30.0,0.7748484015464783,-2.215664863586426,-62.6981315612793,-422.6981506347656
3679540000.0,-30.0,0.7782915234565735,-2.177154064178467,-63.23322296142578,-423.23321533203125
3679580000.0,-30.0,0.7811481356620789,-2.145331859588623,-63.55347442626953,-423.553466796875
3679620000.0,-30.0,0.785102367401123,-2.1014745235443115,-64.15788269042969,-424.15789794921875
3679660000.0,-30.0,0.7917956709861755,-2.027737617492676,-64.56883239746094,-424.5688171386719
3679700000.0,-30.0,0.7947788834571838,-1.995073676109314,-65.29460144042969,-425.2945861816406
3679740000.0,-30.0,0.797252893447876,-1.9680777788162231,-66.03923034667969,-426.0392150878906
3679780000.0,-30.0,0.79973304271698,-1.9410985708236694,-66.11164093017578,-426.1116638183594
3679820000.0,-30.0,0.8039926886558533,-1.8949579000473022,-66.47554016113281,-426.47552490234375
3679860000.0,-30.0,0.8085170388221741,-1.8462167978286743,-66.76811218261719,-426.76812744140625
3679900000.0,-30.0,0.8104509115219116,-1.825465440750122,-67.20388793945312,-427.2038879394531
3679940000.0,-30.0,0.8168813586235046,-1.7568198442459106,-67.82727813720703,-427.8272705078125
3679980000.0,-30.0,0.8145664930343628,-1.7814693450927734,-68.24995422363281,-428.2499694824219
3680020000.0,-30.0,0.8225008249282837,-1.6972732543945312,-68.89256286621094,-428.8925476074219
3680060000.0,-30.0,0.8222118020057678,-1.7003254890441895,-69.62459564208984,-429.6246032714844
3680100000.0,-30.0,0.827393651008606,-1.6457562446594238,-69.95682525634766,-429.9568176269531
3680140000.0,-30.0,0.8358108997344971,-1.5578395128250122,-70.7719497680664,-430.7719421386719
3680180000.0,-30.0,0.8361629843711853,-1.5541810989379883,-70.89717864990234,-430.8971862792969
3680220000.0,-30.0,0.8462299704551697,-1.450231909751892,-71.56951904296875,-431.56951904296875
3680260000.0,-30.0,0.8495448231697083,-1.4162743091583252,-72.41828155517578,-432.4183044433594
3680300000.0,-30.0,0.848513126373291,-1.426828384399414,-73.22814178466797,-433.2281494140625
3680340000.0,-30.0,0.853672206401825,-1.374177098274231,-73.6291275024414,-433.6291198730469
3680380000.0,-30.0,0.8541586995124817,-1.3692283630371094,-74.32154083251953,-434.321533203125
3680420000.0,-30.0,0.8619887828826904,-1.2899681329727173,-74.5567398071289,-434.5567321777344
3680460000.0,-30.0,0.8662603497505188,-1.247031331062317,-75.04962921142578,-435.0496520996094
3680500000.0,-30.0,0.8695347309112549,-1.2142614126205444,-75.77289581298828,-435.77288818359375
3680540000.0,-30.0,0.8738123774528503,-1.1716361045837402,-76.27694702148438,-436.2769470214844
3680580000.0,-30.0,0.8821362853050232,-1.08928644657135,-76.76620483398438,-436.7662048339844
3680620000.0,-30.0,0.8821826577186584,-1.0888293981552124,-77.07847595214844,-437.0784912109375
3680660000.0,-30.0,0.879538893699646,-1.1148990392684937,-77.69595336914062,-437.6959533691406
3680700000.0,-30.0,0.8880423307418823,-1.0313267707824707,-77.96959686279297,-437.9696044921875
3680740000.0,-30.0,0.8926181197166443,-0.9866856336593628,-78.61353302001953,-438.613525390625
3680780000.0,-30.0,0.894586980342865,-0.9675487875938416,-79.3215103149414,-439.3215026855469
3680820000.0,-30.0,0.8976376056671143,-0.9379791021347046,-79.80032348632812,-439.8003234863281
3680860000.0,-30.0,0.901854395866394,-0.8972716331481934,-80.43980407714844,-440.4397888183594
3680900000.0,-30.0,0.8980504870414734,-0.9339850544929504,-80.87458801269531,-440.87457275390625
3680940000.0,-30.0,0.9070977568626404,-0.8469182252883911,-81.38133239746094,-441.3813171386719
3680980000.0,-30.0,0.9134920239448547,-0.7859049439430237,-81.91802978515625,-441.91802978515625
3681020000.0,-30.0,0.9213795065879822,-0.7112290263175964,-82.6216049194336,-442.6216125488281
3681060000.0,-30.0,0.9240195751190186,-0.6863766312599182,-83.2001953125,-443.2001953125
3681100000.0,-30.0,0.9283596873283386,-0.6456748843193054,-83.91384887695312,-443.9138488769531
3681140000.0,-30.0,0.9323223829269409,-0.6086775064468384,-84.5607681274414,-444.5607604980469
3681180000.0,-30.0,0.931925356388092,-0.6123772263526917,-85.072509765625,-445.072509765625
3681220000.0,-30.0,0.93503737449646,-0.5834203958511353,-85.6565933227539,-445.6565856933594
3681260000.0,-30.0,0.9397576451301575,-0.5396826267242432,-86.259033203125,-446.259033203125
3681300000.0,-30.0,0.9480298161506653,-0.4635602533817291,-86.75668334960938,-446.7566833496094
3681340000.0,-30.0,0.949120044708252,-0.4535768926143646,-87.32002258300781,-447.32000732421875
3681380000.0,-30.0,0.953900158405304,-0.40994155406951904,-87.95626068115234,-447.9562683105469
3681420000.0,-30.0,0.9581423997879028,-0.3713987171649933,-88.34671783447266,-448.34674072265625
3681460000.0,-30.0,0.9576286673545837,-0.37605711817741394,-88.72254943847656,-448.7225646972656
3681500000.0,-30.0,0.9585146307945251,-0.36802512407302856,-89.30589294433594,-449.3058776855469
3681540000.0,-30.0,0.9676166772842407,-0.28593334555625916,-89.7491683959961,-449.7491455078125
3681580000.0,-30.0,0.9723079204559326,-0.24392370879650116,-90.19922637939453,-450.19921875
3681620000.0,-30.0,0.9743680357933044,-0.22553931176662445,-90.90343475341797,-450.9034423828125
3681660000.0,-30.0,0.972750723361969,-0.2399691492319107,-91.6174545288086,-451.6174621582031
3681700000.0,-30.0,0.9779387712478638,-0.19376710057258606,-91.96585845947266,-451.9658508300781
3681740000.0,-30.0,0.9833163619041443,-0.1461346447467804,-92.78372192382812,-452.7837219238281
3681780000.0,-30.0,0.983455240726471,-0.1449081301689148,-93.21858978271484,-453.2185974121094
3681820000.0,-30.0,0.9936081171035767,-0.05569750443100929,-93.67263793945312,-453.6726379394531
3681860000.0,-30.0,0.9979895949363708,-0.017479684203863144,-94.23147583007812,-454.2314758300781
3681900000.0,-30.0,0.998113214969635,-0.016403814777731895,-94.9695816040039,-454.9695739746094
3681940000.0,-30.0,1.0010654926300049,0.00925007089972496,-95.7126235961914,-455.7126159667969
3681980000.0,-30.0,1.0093443393707275,0.0807868018746376,-96.33953857421875,-456.33953857421875
3682020000.0,-30.0,1.009465217590332,0.08182691037654877,-96.87226867675781,-456.8722839355469
3682060000.0,-30.0,1.012837290763855,0.11079395562410355,-97.63865661621094,-457.638671875
3682100000.0,-30.0,1.0189368724822998,0.1629454642534256,-98.13690185546875,-458.13690185546875
3682140000.0,-30.0,1.023335576057434,0.2003619372844696,-98.73654174804688,-458.7365417480469
3682180000.0,-30.0,1.0247693061828613,0.21252140402793884,-99.1603012084961,-459.1602783203125
3682220000.0,-30.0,1.028193712234497,0.2414988875389099,-99.57795715332031,-459.5779724121094
3682260000.0,-30.0,1.0375003814697266,0.3197649419307709,-100.00147247314453,-460.0014953613281
3682300000.0,-30.0,1.0370458364486694,0.31595882773399353,-100.57005310058594,-460.5700378417969
3682340000.0,-30.0,1.0406385660171509,0.34599894285202026,-101.36885833740234,-461.36883544921875
3682380000.0,-30.0,1.040713906288147,0.3466270864009857,-101.94046783447266,-461.9404602050781
3682420000.0,-30.0,1.0460093021392822,0.3907111883163452,-102.26449584960938,-462.26446533203125
3682460000.0,-30.0,1.0490376949310303,0.4158223271369934,-102.78522491455078,-462.78521728515625
3682500000.0,-30.0,1.0504437685012817,0.42745643854141235,-103.47127532958984,-463.4712829589844
3682540000.0,-30.0,1.0569909811019897,0.4814261198043823,-103.98652648925781,-463.9865417480469
3682580000.0,-30.0,1.0594205856323242,0.5013683438301086,-104.50225067138672,-464.50225830078125
3682620000.0,-30.0,1.0618994235992432,0.5216675996780396,-105.09915924072266,-465.0991516113281
3682660000.0,-30.0,1.0656808614730835,0.5525427460670471,-105.65205383300781,-465.65203857421875
3682700000.0,-30.0,1.0691626071929932,0.5808753967285156,-106.4341812133789,-466.4341735839844
3682740000.0,-30.0,1.07550847530365,0.6322763562202454,-107.19495391845703,-467.1949462890625
3682780000.0,-30.0,1.0797356367111206,0.6663483381271362,-107.90070343017578,-467.90069580078125
3682820000.0,-30.0,1.083382248878479,0.6956349015235901,-108.29597473144531,-468.29595947265625
3682860000.0,-30.0,1.0853617191314697,0.711489737033844,-108.95899963378906,-468.958984375
3682900000.0,-30.0,1.08711576461792,0.7255160808563232,-109.62393188476562,-469.6239318847656
3682940000.0,-30.0,1.0923799276351929,0.7674738764762878,-110.02813720703125,-470.0281677246094
3682980000.0,-30.0,1.0948622226715088,0.7871895432472229,-110.75521087646484,-470.7552185058594
3683020000.0,-30.0,1.096903920173645,0.8033717274665833,-111.35829162597656,-471.3583068847656
3683060000.0,-30.0,1.1028316020965576,0.8501845002174377,-111.84503173828125,-471.84503173828125
3683100000.0,-30.0,1.1057565212249756,0.8731898069381714,-112.29625701904297,-472.2962646484375
3683140000.0,-30.0,1.1084108352661133,0.8940150141716003,-112.9842758178711,-472.9842529296875
3683180000.0,-30.0,1.1117192506790161,0.919903039932251,-113.27388763427734,-473.27386474609375
3683220000.0,-30.0,1.1151854991912842,0.9469428658485413,-113.96910858154297,-473.9691162109375
3683260000.0,-30.0,1.1187341213226318,0.97453773021698,-114.58946990966797,-474.5894775390625
3683300000.0,-30.0,1.12216317653656,1.0011202096939087,-115.06080627441406,-475.060791015625
3683340000.0,-30.0,1.122981071472168,1.0074481964111328,-115.54420471191406,-475.5442199707031
3683380000.0,-30.0,1.1304126977920532,1.0647401809692383,-116.1995620727539,-476.1995849609375
3683420000.0,-30.0,1.1345975399017334,1.0968366861343384,-116.77658081054688,-476.776611328125
3683460000.0,-30.0,1.1375558376312256,1.1194545030593872,-117.36315155029297,-477.3631896972656
3683500000.0,-30.0,1.1392641067504883,1.1324883699417114,-117.87055206298828,-477.8705749511719
3683540000.0,-30.0,1.1402968168258667,1.140358805656433,-118.46136474609375,-478.46136474609375
3683580000.0,-30.0,1.1491215229034424,1.2073193788528442,-119.18558502197266,-479.1855773925781
3683620000.0,-30.0,1.1529144048690796,1.2359416484832764,-119.79058837890625,-479.7905578613281
3683660000.0,-30.0,1.1485793590545654,1.2032195329666138,-120.40856170654297,-480.4085693359375
3683700000.0,-30.0,1.156440258026123,1.2624640464782715,-121.1648941040039,-481.1649169921875
3683740000.0,-30.0,1.1608009338378906,1.2951550483703613,-121.84233856201172,-481.84234619140625
3683780000.0,-30.0,1.1638580560684204,1.3180004358291626,-122.34953308105469,-482.34954833984375
3683820000.0,-30.0,1.1687110662460327,1.3541432619094849,-122.760986328125,-482.760986328125
3683860000.0,-30.0,1.1687040328979492,1.3540905714035034,-123.49687957763672,-483.4969177246094
3683900000.0,-30.0,1.1718461513519287,1.3774124383926392,-124.06232452392578,-484.0623474121094
3683940000.0,-30.0,1.1762958765029907,1.4103314876556396,-124.3734130859375,-484.3734130859375
3683980000.0,-30.0,1.1794610023498535,1.4336718320846558,-125.23786926269531,-485.2378845214844
3684020000.0,-30.0,1.1808799505233765,1.444115400314331,-125.44081115722656,-485.4408264160156
3684060000.0,-30.0,1.1846909523010254,1.4721015691757202,-126.19581604003906,-486.19580078125
3684100000.0,-30.0,1.1908444166183472,1.5171003341674805,-126.73946380615234,-486.73944091796875
3684140000.0,-30.0,1.1915513277053833,1.5222554206848145,-127.3562240600586,-487.3562316894531
3684180000.0,-30.0,1.1911460161209106,1.519300103187561,-127.84774017333984,-487.8477478027344
3684220000.0,-30.0,1.1967506408691406,1.5600730180740356,-128.42532348632812,-488.42535400390625
3684260000.0,-30.0,1.200418472290039,1.586653470993042,-129.00672912597656,-489.0067443847656
3684300000.0,-30.0,1.2062993049621582,1.6291022300720215,-129.53700256347656,-489.53704833984375
3684340000.0,-30.0,1.2086825370788574,1.6462451219558716,-130.35418701171875,-490.35418701171875
3684380000.0,-30.0,1.2155823707580566,1.695688247680664,-130.88064575195312,-490.88067626953125
3684420000.0,-30.0,1.2170062065124512,1.7058559656143188,-131.6036376953125,-491.6036376953125
3684460000.0,-30.0,1.2208616733551025,1.7333287000656128,-132.13595581054688,-492.1359558105469
3684500000.0,-30.0,1.2177557945251465,1.7112035751342773,-132.74960327148438,-492.7496337890625
3684540000.0,-30.0,1.2258222103118896,1.7685497999191284,-133.4249725341797,-493.42498779296875
3684580000.0,-30.0,1.2285085916519165,1.7875642776489258,-134.1066436767578,-494.1066589355469
3684620000.0,-30.0,1.2318847179412842,1.8114013671875,-134.5354766845703,-494.53546142578125
3684660000.0,-30.0,1.2325568199157715,1.8161388635635376,-135.08050537109375,-495.0805358886719
3684700000.0,-30.0,1.2369682788848877,1.847171425819397,-135.86351013183594,-495.863525390625
3684740000.0,-30.0,1.240191102027893,1.8697723150253296,-136.33584594726562,-496.3358459472656
3684780000.0,-30.0,1.2461310625076294,1.9112744331359863,-136.7599639892578,-496.7599792480469
3684820000.0,-30.0,1.2489110231399536,1.930629849433899,-137.33718872070312,-497.33721923828125
3684860000.0,-30.0,1.2492164373397827,1.9327542781829834,-137.83668518066406,-497.8367004394531
3684900000.0,-30.0,1.250042200088501,1.9384931325912476,-138.674072265625,-498.674072265625
3684940000.0,-30.0,1.253921627998352,1.9654077291488647,-139.05177307128906,-499.0517578125
3684980000.0,-30.0,1.2602146863937378,2.0088908672332764,-139.71095275878906,-499.7109680175781
3685020000.0,-30.0,1.260184645652771,2.008683681488037,-140.2405242919922,-500.24053955078125
3685060000.0,-30.0,1.265657901763916,2.0463263988494873,-140.70462036132812,-500.7046203613281
3685100000.0,-30.0,1.2704112529754639,2.078886032104492,-141.2647705078125,-501.2648010253906
3685140000.0,-30.0,1.27419912815094,2.104745864868164,-141.86135864257812,-501.8613586425781
3685180000.0,-30.0,1.2772955894470215,2.125828266143799,-142.59979248046875,-502.59979248046875
3685220000.0,-30.0,1.2731587886810303,2.097651720046997,-143.24468994140625,-503.24468994140625
3685260000.0,-30.0,1.2812952995300293,2.152984619140625,-144.0216064453125,-504.0216369628906
3685300000.0,-30.0,1.286573886871338,2.188694715499878,-144.56277465820312,-504.56280517578125
3685340000.0,-30.0,1.2862675189971924,2.186626434326172,-145.08224487304688,-505.082275390625
3685380000.0,-30.0,1.2904341220855713,2.214716911315918,-145.6427459716797,-505.6427307128906
3685420000.0,-30.0,1.295081615447998,2.2459425926208496,-146.21817016601562,-506.2181701660156
3685460000.0,-30.0,1.2942181825637817,2.24014949798584,-146.91526794433594,-506.915283203125
3685500000.0,-30.0,1.301137089729309,2.286461114883423,-147.41030883789062,-507.41033935546875
3685540000.0,-30.0,1.3002738952636719,2.2806968688964844,-148.2066192626953,-508.20660400390625
3685580000.0,-30.0,1.3059676885604858,2.318648338317871,-148.61093139648438,-508.61090087890625
3685620000.0,-30.0,1.3054800033569336,2.3154048919677734,-149.18455505371094,-509.1845397949219
3685660000.0,-30.0,1.3115880489349365,2.3559484481811523,-149.78790283203125,-509.78790283203125
3685700000.0,-30.0,1.3161964416503906,2.386414051055908,-150.35345458984375,-510.3534851074219
3685740000.0,-30.0,1.3202441930770874,2.413085699081421,-150.8914337158203,-510.89141845703125
3685780000.0,-30.0,1.3160721063613892,2.3855934143066406,-151.4667205810547,-511.46673583984375
3685820000.0,-30.0,1.3218486309051514,2.4236347675323486,-152.05702209472656,-512.0570678710938
3685860000.0,-30.0,1.3239765167236328,2.437605857849121,-152.55662536621094,-512.556640625
3685900000.0,-30.0,1.3290269374847412,2.470675468444824,-153.2510223388672,-513.2510375976562
3685940000.0,-30.0,1.3329249620437622,2.4961140155792236,-153.84788513183594,-513.8478393554688
3685980000.0,-30.0,1.3346580266952515,2.5074002742767334,-154.37098693847656,-514.3709716796875
3686020000.0,-30.0,1.338240385055542,2.5306828022003174,-154.9553985595703,-514.9553833007812
3686060000.0,-30.0,1.3434330224990845,2.5643205642700195,-155.7516326904297,-515.7516479492188
3686100000.0,-30.0,1.3482246398925781,2.595245838165283,-156.42601013183594,-516.426025390625
3686140000.0,-30.0,1.3458209037780762,2.579745054244995,-156.9595489501953,-516.9595336914062
3686180000.0,-30.0,1.3508814573287964,2.6123452186584473,-157.45677185058594,-517.456787109375
3686220000.0,-30.0,1.3582040071487427,2.6593000888824463,-158.02967834472656,-518.0296630859375
3686260000.0,-30.0,1.3574457168579102,2.654449462890625,-158.6959991455078,-518.6959838867188
3686300000.0,-30.0,1.3566762208938599,2.649523973464966,-159.26324462890625,-519.2632446289062
3686340000.0,-30.0,1.3581129312515259,2.658717632293701,-159.8590545654297,-519.8590698242188
3686380000.0,-30.0,1.3646003007888794,2.7001094818115234,-160.5267333984375,-520.5267333984375
3686420000.0,-30.0,1.3646879196166992,2.700667142868042,-161.0631103515625,-521.0631103515625
3686460000.0,-30.0,1.371864914894104,2.7462270259857178,-161.68960571289062,-521.6896362304688
3686500000.0,-30.0,1.3730806112289429,2.753920555114746,-162.24671936035156,-522.2467041015625
3686540000.0,-30.0,1.3751604557037354,2.7670676708221436,-162.79547119140625,-522.7954711914062
3686580000.0,-30.0,1.3779683113098145,2.7847847938537598,-163.39266967773438,-523.3927001953125
3686620000.0,-30.0,1.3845770359039307,2.826342821121216,-164.00338745117188,-524.0033569335938
3686660000.0,-30.0,1.3865129947662354,2.8384790420532227,-164.4989013671875,-524.4989013671875
3686700000.0,-30.0,1.3899904489517212,2.860236406326294,-165.2078857421875,-525.2078857421875
3686740000.0,-30.0,1.388451099395752,2.850612163543701,-165.72463989257812,-525.724609375
3686780000.0,-30.0,1.3937978744506836,2.8839962482452393,-166.14633178710938,-526.1463623046875
3686820000.0,-30.0,1.397584319114685,2.907560348510742,-166.8491668701172,-526.8491821289062
3686860000.0,-30.0,1.3998284339904785,2.9214961528778076,-167.5443115234375,-527.5443115234375
3686900000.0,-30.0,1.4030885696411133,2.941701889038086,-168.10365295410156,-528.1036987304688
3686940000.0,-30.0,1.4048877954483032,2.9528324604034424,-168.7911834716797,-528.7911987304688
3686980000.0,-30.0,1.4055627584457397,2.9570043087005615,-169.35606384277344,-529.3560791015625
3687020000.0,-30.0,1.4102250337600708,2.9857683181762695,-170.08224487304688,-530.0822143554688
3687060000.0,-30.0,1.413776159286499,3.007612705230713,-170.51138305664062,-530.5114135742188
3687100000.0,-30.0,1.414268136024475,3.0106348991394043,-171.26205444335938,-531.2620849609375
3687140000.0,-30.0,1.4217653274536133,3.05655837059021,-171.76519775390625,-531.7651977539062
3687180000.0,-30.0,1.4227323532104492,3.0624639987945557,-172.30384826660156,-532.3038330078125
3687220000.0,-30.0,1.424015998840332,3.0702977180480957,-172.9147491455078,-532.9147338867188
3687260000.0,-30.0,1.4263358116149902,3.0844357013702393,-173.59713745117188,-533.59716796875
3687300000.0,-30.0,1.4268479347229004,3.0875535011291504,-174.21498107910156,-534.2149658203125
3687340000.0,-30.0,1.4313299655914307,3.114795446395874,-174.7532501220703,-534.7532958984375
3687380000.0,-30.0,1.4354089498519897,3.1395130157470703,-175.37986755371094,-535.3798828125
3687420000.0,-30.0,1.4360312223434448,3.143277883529663,-175.80670166015625,-535.8067016601562
3687460000.0,-30.0,1.4411699771881104,3.1743040084838867,-176.53091430664062,-536.5309448242188
3687500000.0,-30.0,1.4430431127548218,3.185586452484131,-176.9713897705078,-536.9713745117188
3687540000.0,-30.0,1.448026418685913,3.2155301570892334,-177.63363647460938,-537.6336669921875
3687580000.0,-30.0,1.4503707885742188,3.2295804023742676,-178.08758544921875,-538.0875854492188
3687620000.0,-30.0,1.447808861732483,3.214224338531494,-178.77548217773438,-538.7755126953125
3687660000.0,-30.0,1.4529987573623657,3.245304822921753,-179.38284301757812,-539.3828125
3687700000.0,-30.0,1.456870436668396,3.2684192657470703,179.9836883544922,-540.0162963867188
